#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column double[] Time Gamma
#column double[] Energy Gamma
#column double[] Id Gamma
#column double[] Time Neutron
#column double[] Energy Neutron
#column double[] Id Neutron
1.8653e-10;1.85531e-10;2.28214e-10,0.0367826;0.320701;0.248276,2;2;3,,,
1.49016e-10,0.181838,1,,,
1.90588e-10;2.53079e-10;2.6583e-10,0.105531;0.146011;0.156264,1;1;1,,,
1.63151e-10,1.54545,0,,,
,,,2.3755e-09,1.23701,0
1.50073e-10,0.0118307,0,,,
1.50795e-10;3.0253e-10,1.71668;0.0295848,0;0,,,
1.46801e-10,0.0855072,1,8.29927e-09;8.49599e-09;9.87489e-09;6.94313e-09,1.4235;0.0373478;0.00518814;0.38898,0;0;0;0
1.83394e-10,0.256183,3,1.92563e-09;3.70188e-09,1.84448;0.663063,1;3
1.47406e-10;2.25407e-10,0.0606934;0.0390391,1;1,,,
,,,7.15609e-09;8.05141e-09;1.03569e-08;7.35747e-09;8.84235e-09;9.02981e-09,0.220456;0.0225505;0.00279287;0.178487;0.00540141;0.152609,0;0;0;1;1;1
,,,6.09454e-09,0.279287,1
,,,6.15856e-09;6.48252e-09,0.251955;1.09582,2;3
1.77578e-10,0.0811325,1,,,
1.92263e-10;1.98317e-10,0.358931;0.129922,0;2,,,
1.49801e-10,0.0835829,0,,,
,,,5.90003e-09;7.89146e-09;8.8326e-09,0.231699;0.0567004;0.0229549,1;1;1
,,,4.70584e-09;5.24669e-09;1.07286e-08;1.37255e-08,0.407386;0.12669;0.00991053;0.00914668,1;1;1;1
1.85577e-10,0.0127905,2,,,
1.72365e-10;1.50738e-10,0.00992901;0.53101,0;0,4.50332e-09;5.44285e-09;1.03078e-08,0.194993;0.102251;0.0249538,1;1;1
1.86871e-10;1.86833e-10,0.396793;0.0477962,0;3,,,
1.88745e-10;1.85814e-10;2.38348e-10,0.151472;1.01062;0.0827332,1;2;2,,,
,,,6.16006e-09,0.0313253,1
