#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column double[] Time Gamma
#column double[] Energy Gamma
#column double[] Id Gamma
#column double[] Time Neutron
#column double[] Energy Neutron
#column double[] Id Neutron
1.84406e-10;1.9742e-10,0.624864;0.131843,2;2,,,
,,,2.0251e-09;2.78907e-09;3.06239e-09;3.18649e-09;3.74874e-09;7.77991e-09;4.77171e-08,0.095676;2.21734;0.591864;0.137432;0.0249426;0.000423466;2.56391e-05,0;0;0;0;0;0;0
1.49799e-10,0.0269649,0,1.46346e-08;2.03959e-08;4.19758e-08;6.27651e-08;7.61849e-08;1.05578e-07;1.79592e-07,0.0505913;0.00476999;0.000830592;0.000427782;0.000198905;0.000623285;0.000108233,0;0;0;0;0;0;0
1.61509e-10,0.497677,1,3.21945e-09,1.01029,3
,,,4.00375e-09,0.993377,2
,,,7.23567e-09;8.52616e-09;1.09552e-08;1.42199e-08;1.6614e-08;1.93085e-08;2.15265e-08;7.60087e-08;9.80402e-08,0.09824;0.0802567;0.0206455;0.0110586;0.00354365;0.00121219;0.000109406;6.27573e-05;3.47429e-05,1;1;1;1;1;1;1;1;1
,,,1.11874e-08;1.25754e-08;1.32172e-08;1.42748e-08;1.57817e-08;1.87113e-08;4.23492e-08,0.00256104;0.0233808;0.0540729;0.0116689;0.00452199;0.00211887;0.000279399,0;0;0;0;0;0;0
,,,2.90164e-09,0.93823,1
,,,2.22026e-09;2.53519e-09;4.75466e-09;5.91181e-09;7.27196e-09;8.13859e-09;1.43829e-08;2.62557e-08;4.027e-08;4.48783e-08;6.84061e-08;7.91206e-08;1.29341e-07,1.14265;0.157963;0.143959;0.439499;0.048569;0.0025;0.000115727;0.000800815;0.000791954;0.000374108;0.000284016;0.000185237;1.14248e-05,1;1;1;1;1;1;1;1;1;1;1;1;1
1.46248e-10,0.0605639,1,,,
,,,3.54134e-09;7.43997e-09;7.8526e-09;1.35558e-08;1.44103e-09,0.757322;0.224525;0.0153556;0.00136231;0.203961,1;1;1;1;3
2.33757e-10,0.0723775,2,2.22198e-09,1.03766,0
1.78842e-10,0.513465,0,4.03583e-09,0.0958864,0
2.01521e-10,0.0397079,2,,,
1.71514e-10;1.87486e-10,0.0267048;0.0715763,0;2,,,
2.2611e-10,0.120053,2,2.77315e-09;2.91657e-09;4.03251e-09,0.59193;0.520816;0.0663913,2;2;2
1.74301e-10;1.8353e-10,0.497661;1.28404,0;3,3.64143e-09;5.08033e-09;5.84218e-09;6.65304e-09;9.0842e-09;1.89755e-08;2.773e-08;2.85087e-08;3.11529e-08;8.04301e-08;9.14551e-08;3.86034e-09,1.68841;0.184347;0.0756805;0.063924;0.00435314;0.00202842;0.000742664;0.000522049;0.000139859;0.00018502;7.40835e-05;0.0162747,0;0;0;0;0;0;0;0;0;0;0;1
2.17901e-10;2.42553e-10;2.71994e-10,0.331392;0.0683945;0.0478513,3;3;3,,,
1.49696e-10,0.630041,0,,,
1.48778e-10;1.47779e-10;2.81519e-10,0.308677;0.359549;0.0555326,1;1;1,1.58517e-09,3.54402,0
1.49591e-10;1.75235e-10;6.10007e-10,2.33711;2.49058;0.0466039,0;0;1,5.68449e-09,0.302302,1
1.55981e-10,0.326515,0,3.54039e-09;7.41532e-09;8.16618e-09;1.06688e-08;1.07109e-08;1.24544e-08;1.25711e-08;1.39227e-08;5.07217e-09;1.70922e-07;1.77031e-07;2.04517e-07,1.51812;0.0877359;0.109762;0.229447;0.0100945;0.0287159;0.0349518;0.030411;0.179668;0.000432018;0.000174216;0.000501486,1;1;1;1;1;1;1;1;1;2;2;2
1.52374e-10;1.89088e-10;2.15721e-10;2.75077e-10;3.20685e-10,0.107333;0.0597176;0.057941;0.0575032;0.028997,0;2;2;2;2,,,
1.5981e-10,0.0124708,0,,,
,,,8.89094e-09;9.32595e-09;1.05188e-08;1.13943e-08;1.15506e-08;9.56547e-09,0.0147807;0.0671501;0.0720472;0.00311689;0.00130774;0.339238,0;0;0;0;0;2
1.64914e-10;1.93544e-10,0.0454718;0.0532391,1;2,,,
,,,4.5432e-09,0.39914,3
1.46525e-10,0.224425,1,3.17984e-09,0.518767,0
1.70861e-10;1.90189e-10;2.40663e-10,0.587128;0.234093;0.298132,1;1;1,1.69185e-08;1.85433e-08;2.26143e-08;4.30826e-08;6.98289e-08;1.66087e-07,0.00762916;0.0223919;0.00605689;0.000101159;4.30298e-05;1.37117e-05,1;1;1;1;1;1
1.65719e-10;2.36001e-10;1.84962e-10;2.33473e-10,0.122954;0.0375249;0.104671;0.00336969,0;0;3;3,,,
1.47506e-10,0.030955,0,9.06408e-08;9.5201e-08;1.08023e-07;1.4057e-07;1.408e-07;4.97549e-09;5.57325e-09;7.85695e-09;1.28476e-08;1.41205e-08,0.000602998;0.0019455;0.000266559;0.00132472;4.38821e-05;0.42629;0.192882;0.00364273;0.0112158;0.00317687,1;1;1;1;1;3;3;3;3;3
,,,3.76943e-09;4.97879e-09;7.07013e-09,0.975859;0.125562;0.0616628,3;3;3
1.89559e-10;1.62818e-10;1.87133e-10;1.54426e-10,0.0866317;0.16889;0.0526944;0.0837224,0;0;0;1,3.56803e-09;3.60623e-09;1.31406e-08,0.802214;0.00794578;0.024787,0;0;0
,,,2.74661e-09,0.877716,3
,,,6.09614e-09;9.56217e-09,0.218132;0.14627,1;1
1.60039e-10;1.99196e-10;2.1652e-10;1.50282e-10,0.385503;0.0183861;0.0423926;0.00218987,0;0;0;1,1.65745e-09;4.25548e-09;4.28892e-09,4.87598;0.130421;0.257387,1;1;2
1.46463e-10,0.132427,1,,,
1.51184e-10;1.48186e-10;2.41727e-10;2.87254e-10;2.94198e-10;2.11177e-10,0.070313;0.0914034;0.0101937;0.0640999;0.0758795;0.0535885,0;1;1;1;1;1,,,
1.88491e-10,1.32265,2,,,
,,,2.87096e-09,0.0145841,0
1.62667e-10,0.173633,0,,,
1.49904e-10,0.99523,0,,,
,,,6.66855e-09;7.02353e-09,0.442223;0.0307263,3;3
1.73338e-10,0.109863,0,,,
1.56524e-10,0.357366,1,,,
1.51697e-10,0.101334,1,,,
,,,6.96457e-09;5.61913e-09,0.220899;0.435119,0;1
,,,3.00126e-09;3.05302e-09,0.288989;1.005,3;3
1.47451e-10;3.73771e-10;4.6279e-10,0.286041;0.0681874;0.0370061,1;2;2,,,
1.51262e-10;2.00008e-10;2.03663e-10,0.0241521;0.496838;0.674153,0;2;2,,,
1.71599e-10,0.104836,1,,,
1.95206e-10,0.0376931,0,4.33463e-09;8.58924e-09,0.406894;0.13483,1;1
,,,4.75777e-09,0.642104,3
1.51403e-10;2.3852e-10;3.27185e-10;1.81906e-10;1.8331e-10,0.0976828;0.108223;0.024865;0.176836;0.108729,0;0;0;1;1,,,
,,,2.24305e-09,2.53981,2
1.88139e-10,0.0155616,2,,,
,,,3.20312e-09,1.05237,1
1.71473e-10;1.95777e-10,0.118437;0.00470528,0;3,2.84538e-09;3.50739e-09,0.207508;1.76435,3;3
,,,2.28092e-09,3.12738,1
1.57826e-10,0.0535979,1,,,
1.61122e-10;1.89294e-10;2.17614e-10,0.0253367;0.0384935;0.00624227,0;0;0,,,
1.50036e-10;1.46412e-10;1.66504e-10,0.0677976;1.6589;0.336486,0;1;1,,,
1.76797e-10;1.5212e-10;1.60877e-10;2.73055e-10;3.18885e-10;3.23029e-10;1.58571e-10,0.0143815;0.10116;0.0437958;0.0258647;0.000291756;0.0290889;0.170707,0;0;0;0;0;0;0,,,
1.73814e-10,0.00746758,1,,,
1.87051e-10,0.185585,2,3.64581e-09,0.689796,0
1.59083e-10;1.46061e-10,0.06578;0.00298192,0;1,,,
1.63926e-10;2.19571e-10;2.12869e-10,0.0826893;0.0531555;0.0750274,0;0;3,,,
,,,3.82115e-09,1.12678,3
1.4665e-10,1.24959,1,,,
1.51413e-10,1.37241,0,3.21479e-09;4.31222e-09;4.32946e-09;4.77918e-09;1.47698e-08;1.81761e-08;2.50867e-08;5.39405e-08,0.750015;0.158463;0.116591;0.0219431;0.00719007;0.00212538;0.000897878;0.000431461,0;0;0;0;0;0;0;0
1.63259e-10;1.92992e-10,0.0813483;0.196973,1;1,6.10715e-09,0.930535,3
,,,3.26933e-09;4.64779e-09;4.79172e-09;1.27295e-08;2.02718e-08;2.2499e-08;3.49346e-08;3.7648e-08;5.68252e-08;5.76861e-08;2.0971e-09;3.25213e-09;3.54651e-09,0.11862;0.609047;0.120042;0.0105767;0.000705983;0.00551284;0.0180905;0.00737175;0.00244161;0.000112726;2.82849;0.0777684;0.044312,0;0;0;0;0;0;0;0;0;0;1;1;1
,,,2.86667e-09;1.2822e-08,1.07834;0.499722,0;1
1.47926e-10;2.26614e-10,0.0243284;0.000300604,0;0,,,
1.73037e-10;2.73922e-10,0.0598575;0.0147847,0;0,4.13235e-09,0.488585,1
1.77652e-10;1.90115e-10,0.182129;0.037182,1;1,2.41083e-09;3.67823e-09;3.69589e-09;5.72277e-09;8.87424e-09;1.17848e-08;1.42675e-06,0.693085;0.796893;0.177673;0.0193257;0.0080363;0.020298;1.34236e-05,0;0;0;0;0;0;2
1.79866e-10,0.0350763,0,,,
1.50819e-10,0.156274,1,,,
,,,6.72351e-09;7.64673e-09;8.16519e-09,0.0430572;0.287855;0.0661513,3;3;3
,,,6.57118e-09,0.169422,3
,,,2.79147e-09;5.27999e-09,1.75992;0.056246,1;1
1.69731e-10,3.77518,1,,,
1.74275e-10;4.32267e-10;4.37526e-10;1.95333e-10;2.03047e-10;2.14184e-10,0.147114;0.00911455;0.0207874;0.0590615;0.0459179;0.0794874,0;0;0;2;2;2,3.37934e-09;5.38133e-09;5.41441e-09,0.136909;0.599425;0.00767512,0;2;2
1.48427e-10,0.0816963,0,2.35952e-09,0.83567,3
,,,3.43424e-09;4.60069e-09,0.517891;0.24984,0;0
1.57293e-10;1.84685e-10;1.90948e-10;2.26254e-10;2.34923e-10,0.0936678;0.147397;0.0443165;0.0107322;0.0134796,0;0;0;0;0,1.19745e-09;1.24672e-09;1.38789e-09;3.79433e-07,7.638;0.198646;0.00182449;3.85178e-05,1;1;1;1
,,,4.33333e-09,0.328752,2
1.46022e-10;2.44637e-10;1.47159e-10;2.1409e-10,0.268354;0.0362861;0.112778;0.246861,0;0;1;3,2.01503e-09,0.356083,0
1.54581e-10,0.0149275,1,2.91051e-09,0.914512,1
1.50019e-10,0.129348,0,,,
1.91094e-10,0.323736,3,,,
,,,2.48692e-09;4.08195e-09;5.72718e-09;8.01898e-09;5.21511e-08;1.43287e-07;2.13804e-09;4.22076e-09;5.37582e-09,1.2736;0.362588;0.000666624;0.000275021;0.000320407;3.74243e-05;2.21125;0.559267;0.0303634,1;1;1;1;1;1;1;1;1
1.52713e-10,1.13666,0,3.24594e-09,0.364065,0
1.51659e-10,0.0621713,1,2.04984e-09,0.101512,3
1.86683e-10;3.09097e-10,0.637503;0.0334347,1;1,2.00514e-09;4.45628e-09;4.59494e-09;4.7142e-09;5.49616e-09;5.82551e-09;6.56217e-09;3.45822e-09,1.96724;0.353546;0.208765;0.191891;0.115415;0.00475837;0.0774067;0.404724,0;1;1;1;1;1;1;1
,,,4.42733e-09;4.68712e-09;5.02978e-09;7.88032e-09;8.51404e-09;8.66003e-09;9.11732e-09,0.326139;0.162885;0.213298;0.025769;0.0372591;0.0236062;0.00718934,3;3;3;3;3;3;3
,,,3.32812e-09;5.14474e-09,0.380281;0.570605,1;1
,,,3.39611e-09,0.14159,1
1.67954e-10;2.34371e-10,0.0709869;0.013525,1;3,3.22537e-09;1.48836e-09,0.0346013;3.06311,0;2
1.57561e-10;2.24127e-10;1.63302e-10,0.278115;0.033802;0.0894378,0;0;1,2.79255e-09;3.33938e-09;3.38319e-09,0.00330519;1.51276;0.528124,3;3;3
1.64914e-10,0.237087,1,,,
1.8353e-10;1.97288e-10,0.118076;1.11456,1;3,,,
,,,1.25381e-08;1.29798e-08;1.33991e-08;2.45747e-08,0.0700614;0.0196189;3.81529e-05;0.000535127,0;0;0;0
2.21882e-10,0.546507,3,,,
,,,4.73204e-09,0.351082,1
1.84134e-10,1.29081,1,4.24577e-09;4.54295e-09;3.22507e-09,0.569748;0.00952828;1.60176,1;1;3
,,,5.63599e-09;5.83358e-09,0.559485;0.0358247,1;1
,,,2.47367e-09;2.5368e-09;4.44013e-09,1.42684;0.343441;0.0675889,0;0;0
,,,1.39747e-08;2.46114e-08;2.4699e-08;2.67388e-08;5.29586e-09;8.08786e-09;9.12532e-09;1.14136e-08;2.81266e-08;3.78836e-08;7.12112e-08;1.54721e-07;2.01689e-07,0.0366312;0.0086169;0.00589288;0.000477906;0.360332;0.139827;0.0164775;0.000493786;0.00665866;5.14978e-05;0.000655021;2.04197e-05;1.60511e-05,1;1;1;1;1;1;1;1;1;1;1;1;1
1.93219e-10,0.297582,3,2.51106e-09;3.0719e-09;4.49767e-09;6.0462e-09;8.71595e-09;1.12104e-08;1.50864e-08;3.22632e-09;4.78882e-09;5.74769e-09;8.2969e-09;1.80157e-08;3.32339e-08;3.51446e-08;1.24089e-07;1.23998e-08;1.25421e-08;1.56792e-07;1.62893e-07;1.67623e-07,0.656569;0.747614;0.00381635;0.0390675;0.144019;0.00512082;0.00414362;0.500854;0.127755;0.247402;0.100579;0.00300432;0.000144678;8.74144e-05;2.13337e-05;0.119707;0.00882689;0.000895892;0.000138998;0.000273441,0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;2;2;2
1.95707e-10;1.69358e-10,0.00694837;0.219408,1;1,,,
1.86622e-10;2.05765e-10;1.50287e-10;1.99769e-10,0.447889;0.0182044;0.0282621;0.125851,1;1;1;2,,,
1.8665e-10,0.274808,2,,,
,,,7.39869e-09,0.0533777,0
1.83657e-10,0.0507072,3,,,
1.68765e-10,0.371428,1,1.87154e-09;4.19349e-09;4.38281e-09;1.02595e-08;3.97192e-08;6.39726e-08,3.25366;0.0292309;0.00717897;0.00327102;4.11655e-05;6.71984e-05,0;0;0;0;0;0
,,,6.00124e-09,0.608779,2
,,,3.79741e-09;5.52639e-09;6.79602e-09;4.46106e-09;6.46031e-09,0.694021;0.081033;0.0404309;0.624735;0.00966332,1;1;1;3;3
,,,3.61962e-09;3.77613e-09,1.23312;0.0331429,0;0
1.50379e-10;1.60784e-10,0.133296;0.0310725,0;0,2.4215e-09;2.63453e-09;5.99398e-09;6.6808e-09;9.22509e-09;3.95923e-08;4.10693e-08;6.09287e-08;9.10084e-08;9.35775e-08,1.10405;0.771488;0.409173;0.02256;0.0324716;0.00209633;0.000834871;1.07713e-05;7.42523e-05;2.16206e-05,0;0;0;0;0;0;0;0;0;0
1.91525e-10,0.211424,0,,,
,,,4.07686e-09;4.6781e-09,0.973488;0.479321,3;3
1.90938e-10,0.0851391,0,,,
1.85584e-10;1.83971e-10;2.06487e-10;1.99132e-10,0.00974898;1.01537;0.21989;0.428562,3;3;3;3,,,
1.63224e-10;2.15083e-10,0.0368703;1.2707,1;3,2.22813e-09,0.218661,0
1.73904e-10,0.171318,0,4.33018e-09;8.55312e-09;9.02948e-09,0.188606;0.0226638;0.0596816,1;1;1
1.51396e-10,0.12889,1,,,
1.77491e-10;1.98013e-10,0.517584;0.155104,1;1,2.33041e-09,0.616641,3
,,,1.12944e-08,0.100072,2
1.63927e-10;1.65243e-10,0.108703;0.0110025,0;1,,,
1.46876e-10,0.116005,0,2.79321e-09;3.04941e-09,0.181675;0.658922,1;1
,,,2.88863e-09;3.53519e-09;3.95899e-09;6.51525e-09;6.55231e-09;1.53627e-08;2.32575e-08;4.09049e-08;5.11827e-08;2.05526e-07;2.07998e-07;3.57513e-07,0.598467;0.603512;0.143657;0.0793159;0.000366307;0.00407683;0.0045891;0.00011052;2.34115e-05;6.07279e-05;1.74759e-05;5.30526e-05,0;0;0;0;0;0;0;0;0;0;0;0
1.82272e-10,0.0202479,1,4.04096e-09;1.50437e-07;1.56284e-07;1.68793e-07;1.84737e-07;2.6668e-07;3.0386e-07;3.55912e-07;1.4819e-09;2.79189e-08;3.07865e-08;1.59218e-08;1.62408e-08,0.258039;0.00265401;0.000398294;0.00034189;0.000431534;0.000245748;6.93206e-05;2.341e-05;1.38881;0.0842665;0.0125505;0.268487;0.148154,0;0;0;0;0;0;0;0;1;1;1;3;3
1.47519e-10;2.74542e-10;3.84946e-10;4.07688e-10;2.00266e-10;2.55791e-10,0.145666;0.0121977;0.0522499;0.040063;0.195796;0.0538104,0;0;0;0;2;2,,,
,,,5.76353e-09;9.39438e-09,0.0476793;0.248921,0;0
1.5387e-10,0.360002,1,,,
1.51309e-10;1.54319e-10,0.0161781;0.152898,1;1,,,
1.88647e-10,0.0213188,2,,,
,,,2.84138e-09,2.55948,0
1.85388e-10;1.85865e-10,0.758237;0.0721156,2;2,6.6942e-09;7.26218e-09;8.7471e-09;9.77166e-09,0.352401;0.117214;0.00931722;0.0164649,2;2;2;2
1.72621e-10,0.655473,0,,,
,,,4.88559e-09;4.9554e-09,0.428537;0.334375,3;3
,,,4.30739e-09;1.83566e-08;2.4439e-08;2.72092e-08;3.34333e-08;3.72876e-08;4.22813e-08;2.6598e-07;3.3381e-09,0.540032;0.000307253;0.000638294;0.00743235;0.00189703;0.000821706;0.000133309;2.56638e-05;0.446865,0;0;0;0;0;0;0;0;2
1.90446e-10,0.340821,0,,,
1.52599e-10;1.76438e-10,0.142266;1.66712,0;1,,,
1.48165e-10,0.0363147,1,2.47798e-09,0.776656,0
1.71094e-10,0.478988,0,,,
,,,1.06575e-08,0.0750499,1
1.6867e-10,0.000154999,0,4.91417e-09;6.24996e-09;1.45556e-08;1.69457e-08;4.69869e-09;5.65702e-09,0.427313;0.0247241;0.00512515;0.00354404;0.0348576;0.319283,0;0;0;0;0;0
1.48504e-10,0.853713,1,,,
1.94169e-10,0.312643,1,,,
1.69056e-10,0.331286,0,,,
2.21688e-10,0.00406464,3,,,
1.46552e-10;2.21186e-10;2.5226e-10;3.13996e-10,1.63618;0.0937057;0.145431;0.0402865,0;0;0;0,,,
5.67444e-10;7.22436e-10;7.2946e-10;1.47511e-10;1.51782e-10,0.0540743;0.0295474;0.00653027;0.611633;0.44998,0;0;0;1;1,,,
1.72443e-10,0.0642639,0,3.82386e-09,0.943622,2
,,,3.83031e-09;5.6201e-09;1.08358e-08;1.01215e-07,0.571208;0.118419;0.0505357;0.00240435,0;0;0;3
1.87887e-10;2.00429e-10,0.0279531;0.0987283,3;3,4.35997e-09;4.83021e-09;9.48239e-09;1.3435e-08;1.35821e-08;2.15994e-08,0.877208;0.0643272;0.0348938;0.00369074;0.000290352;0.00014703,1;1;1;1;1;1
1.78059e-10;1.74235e-10;1.50155e-10,0.0193638;0.981039;0.0117698,0;0;1,3.36795e-09;3.45747e-09;3.47542e-09,0.2834;0.560801;0.0896302,0;0;0
1.88405e-10,0.102879,3,,,
1.51699e-10,0.0313627,0,,,
1.86592e-10,0.243298,1,,,
1.60805e-10;1.78003e-10,0.0548076;0.669749,0;0,2.04118e-09;2.28757e-09;2.88026e-09;5.13689e-09;1.20795e-08,4.12831;0.100263;0.0204465;0.00760896;0.000487059,0;0;0;0;0
1.53467e-10;2.88535e-10,4.53004;0.0112345,1;1,7.55495e-09;7.62788e-09,0.304853;0.85338,1;1
1.58934e-10,0.0216881,1,,,
1.74861e-10;2.22364e-10,0.0453648;0.0432132,1;1,,,
1.4943e-10;1.60601e-10;1.97799e-10;2.84917e-10,0.0668307;0.0291444;0.0149737;0.00421243,0;0;0;0,,,
1.58496e-10,0.156892,0,,,
,,,3.07974e-09;6.60357e-09;7.24815e-09;8.08347e-09;9.09042e-09;1.08128e-08;2.28895e-08;3.79833e-08;5.27868e-08;8.08147e-08;2.20953e-09;2.62661e-09,1.26473;0.0726782;0.0670808;0.0266519;0.00320251;0.00146376;0.000771968;0.000253151;0.000173453;0.000510431;1.9194;0.398363,0;0;0;0;0;0;0;0;0;0;1;1
1.65726e-10,0.0743045,0,,,
,,,2.52999e-09;1.33387e-08,1.4919;0.275935,0;1
,,,1.68273e-09,0.0363039,1
,,,3.02205e-09,2.49633,3
1.96746e-10;1.9043e-10;2.23912e-10,0.104595;0.0930827;0.137331,2;2;2,,,
1.74253e-10,0.294682,0,5.28331e-09;3.72915e-09,0.122458;0.0733685,1;2
,,,1.35495e-09,2.40923,0
,,,4.01167e-09;4.03454e-09;5.54066e-09;5.66484e-09;8.09776e-09;2.05969e-08;3.25468e-08;2.60514e-07,0.578028;0.0207209;0.00244677;0.00928353;0.00197015;0.00307299;0.00580789;0.000439442,1;1;1;1;1;1;1;2
,,,9.84039e-09;9.89974e-09;1.13628e-08;1.20139e-08;1.33824e-08;2.50133e-08;3.4015e-08;6.27486e-08;6.9233e-08,0.0213851;0.0174749;0.038715;0.0120137;0.0135008;0.00643968;0.00136852;0.000544909;0.000822762,0;0;0;0;0;0;0;0;0
1.62874e-10;1.96172e-10,0.159017;0.0269316,0;0,,,
,,,1.26872e-07;1.3832e-07;1.59154e-07;2.52249e-09;4.9321e-09;4.96446e-09;5.98075e-09;6.7518e-09;5.57994e-09;6.22153e-09;1.16593e-08;1.39758e-08;2.73031e-08,0.00198893;0.000660989;0.000161227;1.72463;0.0576157;0.164162;0.058931;0.00669389;0.470617;0.13679;0.000864552;0.0107632;0.002232,0;0;0;1;1;1;1;1;2;2;2;2;2
1.72456e-10;1.83114e-10,0.0958668;0.0517669,1;1,,,
1.62588e-10;1.73157e-10,0.488032;0.158689,1;1,2.48843e-09,0.803627,1
1.52225e-10;1.55687e-10;1.90557e-10;2.37522e-10;6.57123e-10,0.0333887;0.551315;0.115145;0.0558119;0.0206913,0;1;2;2;3,7.05113e-09;8.39869e-09,0.152219;0.166857,1;1
1.54904e-10;2.1125e-10,0.0704951;0.650642,1;2,,,
1.90129e-10;2.31547e-10;2.97013e-10,0.0135828;0.0486577;0.102565,1;3;3,2.97757e-09;3.26026e-09,0.420309;0.547505,1;1
1.92075e-10,0.0576636,1,,,
1.86628e-10;2.34519e-10,0.00633056;0.110676,2;2,,,
1.45933e-10;2.36428e-10;1.61015e-10,0.331328;0.193017;0.126269,0;0;1,3.64796e-09,0.797036,2
1.4922e-10;1.67438e-10;1.69462e-10;2.0321e-10,0.380097;0.000962776;0.161085;0.23584,1;1;1;2,,,
1.54382e-10;2.15195e-10;3.20357e-10;1.61538e-10,0.0764055;0.00985768;0.0260817;2.60684,0;0;0;0,3.52165e-09,1.90993,0
,,,4.29209e-09,0.961567,2
1.54396e-10,0.724555,1,,,
,,,2.10644e-09,0.916346,1
1.63465e-10,0.464138,1,1.56282e-09,1.02676,1
,,,3.19441e-09;3.29404e-09;7.1166e-09;9.10951e-09;1.33941e-08;7.28608e-09,0.655328;0.079685;0.0300334;0.174356;0.0144398;0.0750118,0;0;0;0;0;2
1.58763e-10,0.0138777,0,,,
1.68011e-10;2.11894e-10,1.11082;0.0825066,0;0,,,
,,,2.51732e-09;2.77094e-09,0.960111;0.993585,3;3
,,,4.75341e-09,0.480105,2
1.55987e-10;2.63507e-10,1.05985;0.0138279,0;0,,,
1.82597e-10;2.18926e-10;2.43237e-10,0.00916743;0.389109;0.0795802,0;1;1,,,
2.04048e-10,0.264138,0,,,
1.74504e-10,0.264148,0,,,
1.63727e-10,0.0217697,0,,,
,,,5.65073e-09;5.98197e-09;8.98779e-09,0.177846;0.0251301;0.0450115,0;0;0
,,,2.64753e-09;3.11731e-09;4.44667e-09,1.08835;0.0723398;0.170708,0;0;0
,,,2.35839e-09;3.4372e-09;3.94209e-09;6.21155e-09;7.93841e-09,0.586819;0.840699;0.316622;0.0954466;0.00216949,0;0;0;0;0
,,,1.9699e-09,1.01183,1
1.86051e-10,0.398831,1,9.01958e-09;1.10834e-08;1.12257e-08;1.19945e-08,0.0786597;0.0476836;0.0245307;0.0119357,1;1;1;1
1.61365e-10,0.0978399,1,,,
,,,1.6247e-09;2.13911e-09;6.37037e-09;7.06877e-09;8.13803e-09,3.45469;0.0242267;0.156772;0.0227778;0.0535502,0;0;3;3;3
1.55776e-10,0.053423,0,,,
1.48635e-10;1.52037e-10;1.51162e-10,0.0328084;0.22463;0.316124,1;1;1,,,
,,,1.18859e-08;1.2983e-08;1.81365e-08,0.029965;0.0296032;0.0421566,1;1;1
,,,4.47251e-09;5.12643e-09;6.04789e-09;7.40616e-09,0.808347;0.0554092;0.0163148;0.00311779,3;3;3;3
,,,3.90714e-09;4.68698e-09;1.21442e-08;1.45941e-08;1.7513e-08;9.20431e-08;1.02545e-07,0.0963657;0.5738;0.0154783;0.021243;0.000283504;0.000136935;2.04872e-05,0;0;0;0;0;0;0
1.86574e-10,0.269831,3,,,
,,,2.8491e-09,0.259255,2
1.58504e-10,0.0207258,1,4.34013e-09,0.63861,3
2.0055e-10;2.39376e-10,0.408424;0.0923706,0;3,8.96312e-09;1.01239e-08;1.01371e-07;1.13938e-07,0.172016;0.000269474;3.39605e-05;0.000219969,1;1;1;1
,,,5.7403e-09;5.98026e-09;7.97823e-09;1.31424e-08;1.31639e-08,0.339607;0.0862998;0.0385153;0.0597711;0.00246131,1;1;1;1;1
1.637e-10,0.00601159,0,,,
,,,1.25047e-08;2.29553e-08,0.054257;0.100017,0;2
2.04764e-10,0.0254171,3,1.62992e-09;7.16983e-09;9.1989e-09,6.69481;0.197619;0.0666355,2;2;2
,,,2.71702e-09;3.14629e-09;1.89984e-09;4.18874e-09;2.64424e-08,0.4801;0.915557;2.70681;0.00962924;0.0266614,0;0;1;1;1
2.06521e-10,0.139655,1,,,
1.83327e-10;2.38783e-10,0.172986;0.603997,0;0,3.56284e-09,1.15956,2
1.70102e-10,0.0129119,1,3.65328e-09;3.9844e-09;2.31581e-09;2.72054e-09,0.749627;0.213794;1.67284;3.27092,0;0;1;2
1.56986e-10;1.62105e-10,1.92213;0.218046,0;0,5.20162e-09;2.68492e-09;2.90204e-09;8.83713e-09;1.05667e-08,0.360717;1.65789;0.0446701;0.0112488;0.00307607,0;0;0;0;0
1.4923e-10,0.617099,1,4.27425e-09,0.617299,2
1.59929e-10;1.87744e-10;2.33673e-10;1.60948e-10,0.0916992;0.0102044;0.00409325;0.0994259,1;1;1;1,,,
,,,1.77168e-09,0.482102,1
1.57314e-10;1.99528e-10,0.313323;0.0622723,0;0,,,
1.47238e-10,0.394655,0,3.37931e-08,0.0129495,1
,,,2.0358e-09,2.99548,3
1.46683e-10,0.167103,1,4.632e-09,0.0125229,2
1.55554e-10,1.18907,0,4.6895e-09,0.534407,1
,,,3.56981e-09;2.33348e-09;8.23217e-09,0.143228;2.87626;0.113582,1;3;3
1.63886e-10,0.0230859,0,1.82357e-09,0.738078,0
1.67974e-10;1.69952e-10,0.0266281;0.0916777,0;0,,,
1.47385e-10;2.70927e-10;1.61401e-10;1.68141e-10;1.9771e-10,0.731432;4.96309e-05;0.0119533;0.333296;0.286812,0;0;1;1;3,2.75303e-09,0.736822,3
1.68864e-10;2.08319e-10;2.31993e-10,0.0254686;0.302476;0.0630783,1;2;2,3.44063e-09;4.3358e-09;5.17368e-09,0.419002;0.183903;0.0749221,1;1;1
1.57063e-10,0.696269,1,,,
,,,1.47284e-08;1.48683e-08;2.02315e-09,0.0619019;0.267646;0.264526,1;1;1
1.72277e-10;1.51074e-10;1.48261e-10,1.35393;0.104575;0.0782844,0;1;1,5.05725e-09;8.23041e-09,0.157846;0.220508,2;2
1.86301e-10,0.122949,3,,,
1.94966e-10,0.28908,3,,,
,,,3.10143e-09,0.160854,0
1.8914e-10,0.0722972,2,6.81173e-09;6.44766e-09;9.43195e-09,0.184481;0.0895785;0.124889,0;1;1
1.48253e-10;1.8497e-10,0.193104;0.0720108,0;0,2.69114e-09;3.97665e-09,0.921384;0.212413,1;1
2.0461e-10,0.211831,3,,,
